"idpersona","cod_materia","aprueba","nombrecolegio","idpais","anio","idtipoalumno","fecha_examen"
52083,"FGB01","S","PENINSULA VALDEZ PATRIMONIO NATURAL DE LA HUMANIDAD",54,2022,9,22/06/2022
52083,"FGB03","S","PENINSULA VALDEZ PATRIMONIO NATURAL DE LA HUMANIDAD",54,2022,9,22/06/2022
52083,"FGB05","S","PENINSULA VALDEZ PATRIMONIO NATURAL DE LA HUMANIDAD",54,2022,9,22/06/2022
52083,"GEB01","S","PENINSULA VALDEZ PATRIMONIO NATURAL DE LA HUMANIDAD",54,2022,9,22/06/2022
52083,"GEB03","S","PENINSULA VALDEZ PATRIMONIO NATURAL DE LA HUMANIDAD",54,2022,9,22/06/2022
52083,"GEB05","S","PENINSULA VALDEZ PATRIMONIO NATURAL DE LA HUMANIDAD",54,2022,9,22/06/2022
52083,"GEB08","S","PENINSULA VALDEZ PATRIMONIO NATURAL DE LA HUMANIDAD",54,2022,9,22/06/2022
52083,"GEB09","S","PENINSULA VALDEZ PATRIMONIO NATURAL DE LA HUMANIDAD",54,2022,9,22/06/2022
52083,"GEB11","S","PENINSULA VALDEZ PATRIMONIO NATURAL DE LA HUMANIDAD",54,2022,9,22/06/2022
52083,"GEB34","S","PENINSULA VALDEZ PATRIMONIO NATURAL DE LA HUMANIDAD",54,2022,9,22/06/2022
80429,"021","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,4,11/05/2022
80429,"028","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,4,07/07/2022
80429,"030","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,4,03/02/2022
65136,"A01","S","C.P.E.M. 47",54,2022,5,10/03/2022
65136,"A02","S","C.P.E.M. 47",54,2022,5,10/03/2022
65136,"A04","S","C.P.E.M. 47",54,2022,5,10/03/2022
65136,"A06","S","C.P.E.M. 47",54,2022,5,10/03/2022
65136,"A12","S","C.P.E.M. 47",54,2022,5,10/03/2022
113277,"10085","S","CIUDAD DE YAPEYU",54,2022,2,03/08/2022
13102,"015","S","PERITO FRANCISCO MORENO",54,2022,4,17/02/2022
13102,"020","S","PERITO FRANCISCO MORENO",54,2022,4,13/06/2022
13102,"022","S","PERITO FRANCISCO MORENO",54,2022,4,17/11/2022
13102,"023","S","PERITO FRANCISCO MORENO",54,2022,4,07/02/2022
13102,"024","S","PERITO FRANCISCO MORENO",54,2022,4,29/07/2022
13102,"027","S","PERITO FRANCISCO MORENO",54,2022,4,30/06/2022
13102,"031","S","PERITO FRANCISCO MORENO",54,2022,4,06/12/2022
112940,"A01","S","21 DE ENERO",54,2022,2,25/07/2022
112940,"A02","S","21 DE ENERO",54,2022,2,25/07/2022
114306,"10085","S","PUERTO ARGENTINO",54,2022,2,03/08/2022
7621,"023","S","OTROS",54,2022,4,07/02/2022
102311,"HI001","S","ESCUELA TECNICA OBRERO ARGENTINO",54,2022,2,28/07/2022
102311,"HI005","S","ESCUELA TECNICA OBRERO ARGENTINO",54,2022,2,29/11/2022
114623,"A01","S","ESCUELA DE COMERCIO ANTENOR FERREYRA",54,2022,2,25/07/2022
113416,"FA007","S","JULIO CORTAZAR",54,2022,2,02/12/2022
77761,"A11","S","OTROS",54,2022,5,22/09/2022
64587,"A01","S","ESCUELA DE NIVEL MEDIO N° 735",54,2022,2,25/07/2022
114905,"A02","S","COLEGIO N° 775",54,2022,2,25/07/2022
7621,"027","S","OTROS",54,2022,4,30/06/2022
7621,"031","S","OTROS",54,2022,4,06/12/2022
117361,"FA007","S","JOSÉ TOSCHKE",54,2022,2,17/05/2022
57430,"TMC1","S","OTROS",54,2022,2,25/07/2022
22426,"A01","S","OTROS",54,2022,5,10/03/2022
22426,"A02","S","OTROS",54,2022,5,10/03/2022
22426,"A03","S","OTROS",54,2022,5,10/03/2022
22426,"A05","S","OTROS",54,2022,5,10/03/2022
22426,"A06","S","OTROS",54,2022,5,10/03/2022
22426,"A07","S","OTROS",54,2022,5,10/03/2022
22426,"A12","S","OTROS",54,2022,5,10/03/2022
18154,"024","S","OTROS",54,2022,5,29/07/2022
57430,"TMC2","S","OTROS",54,2022,2,15/11/2022
57430,"TMC3","S","OTROS",54,2022,2,25/07/2022
71372,"A03","S","LEANDRO N. ALEM",54,2022,5,25/07/2022
24636,"016","S","OTROS",54,2022,5,08/07/2022
115709,"LEB01","S","COLEGIO N° 797",54,2022,2,08/08/2022
115709,"LEB02","S","COLEGIO N° 797",54,2022,2,27/07/2022
115709,"LEB03","S","COLEGIO N° 797",54,2022,2,25/11/2022
115709,"SOB01","S","COLEGIO N° 797",54,2022,2,29/08/2022
117349,"TU001","S","INSTITUTO SECUNDARIO MARCELO SPINOLA",54,2022,2,06/12/2022
52100,"16042","S","OTROS",54,2022,4,25/02/2022
52100,"16043","S","OTROS",54,2022,4,05/08/2022
52100,"T0001","S","OTROS",54,2022,4,21/12/2022
46299,"028","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,5,11/05/2022
117349,"TU005","S","INSTITUTO SECUNDARIO MARCELO SPINOLA",54,2022,2,29/11/2022
117365,"TS002","S","CIUDAD DE YAPEYU",54,2022,2,27/12/2022
117365,"TS003","S","CIUDAD DE YAPEYU",54,2022,2,05/12/2022
117365,"TS004","S","CIUDAD DE YAPEYU",54,2022,2,12/12/2022
110878,"16085","S","DR. PASTOR SCHNEIDER",54,2022,9,10/02/2022
73220,"011","S","PTE. HIPOLITO YRIGOYEN",54,2022,5,24/02/2022
117350,"16225","S","ESCUELA PROVINCIAL N°754",54,2022,2,15/12/2022
85042,"A01","S","JULIO CORTAZAR",54,2022,5,10/03/2022
85042,"A02","S","JULIO CORTAZAR",54,2022,5,10/03/2022
85042,"A03","S","JULIO CORTAZAR",54,2022,5,10/03/2022
85042,"A05","S","JULIO CORTAZAR",54,2022,5,10/03/2022
85042,"A07","S","JULIO CORTAZAR",54,2022,5,09/08/2022
85042,"A08","S","JULIO CORTAZAR",54,2022,5,29/07/2022
85042,"A09","S","JULIO CORTAZAR",54,2022,5,10/03/2022
85042,"A10","S","JULIO CORTAZAR",54,2022,5,08/11/2022
86603,"IF001","S","COLEGIO NRO.751",54,2022,2,04/07/2022
86603,"IF002","S","COLEGIO NRO.751",54,2022,2,04/07/2022
86603,"IF003","S","COLEGIO NRO.751",54,2022,2,23/11/2022
86603,"MA045","S","COLEGIO NRO.751",54,2022,2,23/03/2022
86603,"MA046","S","COLEGIO NRO.751",54,2022,2,23/03/2022
113222,"MA002","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,2,07/07/2022
113956,"FA007","S","PRÓSPERO PALAZZO",54,2022,2,22/06/2022
113956,"IF002","S","PRÓSPERO PALAZZO",54,2022,2,25/07/2022
113956,"IF003","S","PRÓSPERO PALAZZO",54,2022,2,15/12/2022
113956,"MA046","S","PRÓSPERO PALAZZO",54,2022,2,16/12/2022
34838,"TUPyAJ1","S","OTROS",54,2022,2,13/06/2022
34838,"TUPyAJ3","S","OTROS",54,2022,2,13/06/2022
34838,"TUPyAJ4","S","OTROS",54,2022,2,26/08/2022
34838,"TUPyAJ5","S","OTROS",54,2022,2,26/08/2022
68154,"A01","S","JULIO CORTAZAR",54,2022,5,02/05/2022
68154,"A02","S","JULIO CORTAZAR",54,2022,5,02/05/2022
68154,"A03","S","JULIO CORTAZAR",54,2022,5,02/05/2022
68154,"A04","S","JULIO CORTAZAR",54,2022,5,02/05/2022
68154,"A05","S","JULIO CORTAZAR",54,2022,5,02/05/2022
68154,"A06","S","JULIO CORTAZAR",54,2022,5,02/05/2022
68154,"A07","S","JULIO CORTAZAR",54,2022,5,02/05/2022
68154,"A09","S","JULIO CORTAZAR",54,2022,5,02/05/2022
117374,"16291-24","S","COLEGIO N° 7719",54,2022,2,08/07/2022
117405,"16138","S","COLEGIO POLIMODAL NRO. 40",54,2022,2,29/07/2022
67915,"025","S","CENTRO DE EDUCACION MEDIA NRO.72 JOHN F. KENNEDY",54,2022,4,07/07/2022
67915,"026","S","CENTRO DE EDUCACION MEDIA NRO.72 JOHN F. KENNEDY",54,2022,4,29/07/2022
117350,"16257","S","ESCUELA PROVINCIAL N°754",54,2022,2,17/08/2022
117350,"16258","S","ESCUELA PROVINCIAL N°754",54,2022,2,16/08/2022
117248,"GE001","S","DR. GUILLERMO RAWSON",54,2022,2,07/07/2022
81719,"CI002","S","CIUDAD DE YAPEYU",54,2022,9,06/12/2022
117372,"16225","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16256","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16257","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16258","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16259","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16260","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16261","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16262","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16263","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16264","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16265","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16266","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16267","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16268","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16269","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16270","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16271","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16272","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"16273","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
117372,"E0499-21","S","DON SANTIAGO ESTRADA",54,2022,2,06/04/2022
62878,"SOB01","S","LEANDRO N.ALEM",54,2022,5,16/12/2022
117248,"GE002","S","DR. GUILLERMO RAWSON",54,2022,2,29/07/2022
117248,"GE003","S","DR. GUILLERMO RAWSON",54,2022,2,25/11/2022
117248,"GE023","S","DR. GUILLERMO RAWSON",54,2022,2,12/12/2022
117248,"GT008","S","DR. GUILLERMO RAWSON",54,2022,2,09/08/2022
113697,"A01","S","COLEGIO N° 775",54,2022,2,05/10/2022
113697,"A02","S","COLEGIO N° 775",54,2022,2,11/11/2022
113697,"A03","S","COLEGIO N° 775",54,2022,2,25/07/2022
81235,"A12","S","COLEGIO NRO. 776",54,2022,5,09/08/2022
113197,"TU003","S","COLEGIO N° 746",54,2022,2,02/12/2022
113031,"X","S","ESCUELA N° 7727",54,2022,2,24/08/2022
113031,"X","S","ESCUELA N° 7727",54,2022,2,14/12/2022
113031,"X","S","ESCUELA N° 7727",54,2022,2,16/12/2022
82600,"FA007","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,2,11/08/2022
82600,"MA046","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,2,08/04/2022
82600,"FA007","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,2,11/08/2022
82600,"MA048","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,2,08/04/2022
90210,"10085-20","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,2,03/08/2022
90210,"16138","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,2,29/07/2022
90210,"16139","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,2,27/07/2022
90210,"E0508","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,2,05/08/2022
117392,"MA001","S","GUARDACOSTAS RIO IGUAZU",54,2022,2,08/07/2022
117392,"MA002","S","GUARDACOSTAS RIO IGUAZU",54,2022,2,07/07/2022
77206,"A01","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 12 DR. M.CASTULO PAR",54,2022,2,26/07/2022
77206,"A02","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 12 DR. M.CASTULO PAR",54,2022,2,03/08/2022
117367,"121","S","INSTITUTO MARIA AUXILIADORA",54,2022,2,24/11/2022
117400,"16258","S","PROSPERO PALAZZO",54,2022,2,16/08/2022
114577,"FA007","S","PUERTO ARGENTINO",54,2022,2,22/06/2022
117379,"CSB03","S","COLEGIO N° 746",54,2022,2,19/08/2022
67246,"16225","S","Colegio Univers.Patagonico",54,2022,9,15/12/2022
67246,"16256","S","Colegio Univers.Patagonico",54,2022,9,26/04/2022
67246,"16257","S","Colegio Univers.Patagonico",54,2022,9,28/09/2022
67246,"16258","S","Colegio Univers.Patagonico",54,2022,9,06/12/2022
65275,"017","S","JOSE TOSCHKE",54,2022,5,23/09/2022
75697,"026","S","JOSE TOSCHKE",54,2022,5,12/08/2022
75697,"028","S","JOSE TOSCHKE",54,2022,5,25/07/2022
75697,"030","S","JOSE TOSCHKE",54,2022,5,12/12/2022
68803,"A03","S","LEANDRO N.ALEM",54,2022,5,01/04/2022
79110,"032","S","JULIO CORTAZAR",54,2022,5,17/02/2022
83686,"007","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,05/04/2022
83686,"015","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,10/11/2022
83686,"016","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,08/07/2022
83686,"019","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,07/07/2022
83686,"023","S","INSTITUTO PADRE JUAN MUZIO",54,2022,5,16/12/2022
99734,"FA007","S","INSTITUTO LEONARDO DA VINCI",54,2022,2,22/06/2022
99734,"IF001","S","INSTITUTO LEONARDO DA VINCI",54,2022,2,25/07/2022
99734,"IF002","S","INSTITUTO LEONARDO DA VINCI",54,2022,2,25/07/2022
99734,"MA008","S","INSTITUTO LEONARDO DA VINCI",54,2022,2,15/12/2022
113546,"16138","S","COLEGIO PROV. DE EDUCACION SECUNDARIA N° 32",54,2022,2,29/07/2022
116087,"10085-20","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,2,03/08/2022
116087,"16139","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,2,27/07/2022
114955,"FA007","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,2,22/06/2022
114955,"MA008","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,2,22/11/2022
114955,"MA045","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,2,27/07/2022
99492,"11008","S","INSTITUTO SALESIANO SAN JOSE (POLIMODAL)",54,2022,2,17/08/2022
30413,"16225","S","OTROS",54,2022,2,06/04/2022
30413,"16256","S","OTROS",54,2022,2,06/04/2022
30413,"16257","S","OTROS",54,2022,2,06/04/2022
30413,"16258","S","OTROS",54,2022,2,22/04/2022
30413,"16259","S","OTROS",54,2022,2,06/04/2022
30413,"16260","S","OTROS",54,2022,2,06/04/2022
30413,"16261","S","OTROS",54,2022,2,06/04/2022
30413,"16262","S","OTROS",54,2022,2,06/04/2022
30413,"16263","S","OTROS",54,2022,2,06/04/2022
30413,"16264","S","OTROS",54,2022,2,06/04/2022
30413,"16265","S","OTROS",54,2022,2,06/04/2022
30413,"16266","S","OTROS",54,2022,2,06/04/2022
30413,"16267","S","OTROS",54,2022,2,06/04/2022
30413,"16268","S","OTROS",54,2022,2,06/04/2022
30413,"16269","S","OTROS",54,2022,2,06/04/2022
30413,"16270","S","OTROS",54,2022,2,06/04/2022
30413,"16271","S","OTROS",54,2022,2,22/04/2022
30413,"16272","S","OTROS",54,2022,2,06/04/2022
30413,"16273","S","OTROS",54,2022,2,06/04/2022
30413,"16275","S","OTROS",54,2022,2,08/07/2022
30413,"16276","S","OTROS",54,2022,2,26/07/2022
30413,"16278","S","OTROS",54,2022,2,06/12/2022
30413,"E0499","S","OTROS",54,2022,2,06/04/2022
116538,"16225","S","COLEGIO AGROPECUARIO JUAN XXIII",54,2022,2,15/12/2022
116538,"16257","S","COLEGIO AGROPECUARIO JUAN XXIII",54,2022,2,04/08/2022
116538,"16258","S","COLEGIO AGROPECUARIO JUAN XXIII",54,2022,2,16/08/2022
116538,"16259","S","COLEGIO AGROPECUARIO JUAN XXIII",54,2022,2,05/12/2022
116538,"16260","S","COLEGIO AGROPECUARIO JUAN XXIII",54,2022,2,06/12/2022
116538,"16261","S","COLEGIO AGROPECUARIO JUAN XXIII",54,2022,2,01/12/2022
59935,"E0201","S","PEÑIHUE",54,2022,4,20/12/2022
99492,"16095","S","INSTITUTO SALESIANO SAN JOSE (POLIMODAL)",54,2022,2,17/08/2022
83111,"16257","S","PERITO FRANCISCO MORENO",54,2022,2,25/04/2022
7058,"A01","S","OTROS",54,2022,5,10/03/2022
7058,"A02","S","OTROS",54,2022,5,10/03/2022
7058,"A06","S","OTROS",54,2022,5,10/03/2022
78114,"022","S","ESCUELA PROVINCIAL N° 751",54,2022,4,17/11/2022
78114,"029","S","ESCUELA PROVINCIAL N° 751",54,2022,4,03/02/2022
78114,"030","S","ESCUELA PROVINCIAL N° 751",54,2022,4,14/12/2022
94442,"16258","S","PTE. HIPÓLITO YRIGOYEN",54,2022,2,06/12/2022
117434,"FA007","S","GRAL. ING. ALONSO BALDRICH",54,2022,2,22/06/2022
117434,"IF001","S","GRAL. ING. ALONSO BALDRICH",54,2022,2,02/12/2022
117434,"MA008","S","GRAL. ING. ALONSO BALDRICH",54,2022,2,01/12/2022
105660,"TU001","S","DR. PASTOR SCHNEIDER",54,2022,2,06/12/2022
108971,"TU001","S","POLIMODAL DE LA ADELA",54,2022,2,06/12/2022
108971,"TU003","S","POLIMODAL DE LA ADELA",54,2022,2,02/12/2022
108971,"TU005","S","POLIMODAL DE LA ADELA",54,2022,2,29/11/2022
115126,"16225","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16256","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16257","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16258","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16259","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16260","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16261","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16262","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16263","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16264","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16265","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16266","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16267","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16268","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16269","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16270","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16271","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16272","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"16273","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115126,"E0499","S","LICEO SANTIAGO DERQUI",54,2022,9,06/04/2022
115453,"TU001","S","COLEGIO N° 785",54,2022,2,08/12/2022
115453,"TU002","S","COLEGIO N° 785",54,2022,2,09/12/2022
115453,"TU003","S","COLEGIO N° 785",54,2022,2,12/12/2022
115453,"TU004","S","COLEGIO N° 785",54,2022,2,01/12/2022
115453,"TU005","S","COLEGIO N° 785",54,2022,2,20/12/2022
113136,"FA007","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,2,23/11/2022
113136,"MA001","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,2,08/07/2022
113136,"MA002","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,2,29/07/2022
113136,"QU001","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,2,05/12/2022
115873,"TU001","S","COLEGIO PROVINCIAL NRO 710",54,2022,2,08/12/2022
115873,"TU002","S","COLEGIO PROVINCIAL NRO 710",54,2022,2,09/12/2022
115873,"TU003","S","COLEGIO PROVINCIAL NRO 710",54,2022,2,12/12/2022
115873,"TU005","S","COLEGIO PROVINCIAL NRO 710",54,2022,2,20/12/2022
115873,"TU001","S","COLEGIO PROVINCIAL NRO 710",54,2022,2,08/12/2022
115873,"TU002","S","COLEGIO PROVINCIAL NRO 710",54,2022,2,09/12/2022
115873,"TU003","S","COLEGIO PROVINCIAL NRO 710",54,2022,2,12/12/2022
115873,"TU005","S","COLEGIO PROVINCIAL NRO 710",54,2022,2,20/12/2022
109528,"TU001","S","HERMANA MARIA SARA CARBAJAL",54,2022,2,08/12/2022
109528,"TU002","S","HERMANA MARIA SARA CARBAJAL",54,2022,2,09/12/2022
109528,"TU003","S","HERMANA MARIA SARA CARBAJAL",54,2022,2,12/12/2022
109528,"TU005","S","HERMANA MARIA SARA CARBAJAL",54,2022,2,20/12/2022
112470,"16225","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16256","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16257","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16258","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16259","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16260","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16261","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16262","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16263","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16264","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16265","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16266","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16267","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16268","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16269","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16270","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16271","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16272","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16273","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
112470,"16275","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,16/08/2022
112470,"16276","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,26/07/2022
112470,"E0499","S","EPET N° 2 ""ILDA VALENTINO DE GIACHERO""",54,2022,9,06/04/2022
117142,"16257","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,2,17/08/2022
117142,"16258","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,2,27/07/2022
95853,"16225","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16256","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16257","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16258","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16259","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16260","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16261","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16262","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16263","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16264","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16265","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16266","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16267","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16268","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16269","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16270","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16271","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16272","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"16273","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
95853,"E0499","S","ESCUELA DE COMERCIO N 002 MALVINAS ARGENTINAS",54,2022,9,06/04/2022
88645,"FA007","S","INSTITUTO CAMWY",54,2022,2,16/12/2022
88645,"IF001","S","INSTITUTO CAMWY",54,2022,2,04/07/2022
88645,"IF002","S","INSTITUTO CAMWY",54,2022,2,29/07/2022
88645,"FA007","S","INSTITUTO CAMWY",54,2022,2,16/12/2022
88645,"IF001","S","INSTITUTO CAMWY",54,2022,2,04/07/2022
88645,"IF002","S","INSTITUTO CAMWY",54,2022,2,29/07/2022
52258,"16225","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
52258,"16256","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
52258,"16257","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
52258,"16258","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
52258,"16259","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
52258,"16260","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
52258,"16261","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
52258,"16262","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
52258,"16263","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
52258,"16264","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
52258,"16265","S","PRÓSPERO PALAZZO",54,2022,9,06/04/2022
